source,cluster_id,threshold,area_km2,prob_max,prob_mean,centroid_x,centroid_y,dist_to_known_m,n_known_inside,score_size,score_discovery,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,pred_prob_mean_feat,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,17,0.85,0.0288,0.9109,0.8802,671900.0,5083339.67,8469.7,0,0.025305,8.238897,Cambisols,0.906,192.5,3,88.4,0.8804,0.14002,0.06493,0.10962,0.0493,0.01781
thr85_all,18,0.85,0.025,0.9099,0.8783,671343.75,5083273.12,8545.17,0,0.021957,8.237696,Cambisols,0.959,215.7,3,89.1,0.8793,0.14454,0.06292,0.10229,0.04772,0.02307
thr85_all,19,0.85,0.0244,0.9172,0.8902,671099.04,5083044.55,8400.49,0,0.021699,8.288059,Cambisols,0.867,177.6,3,89.3,0.888,0.13828,0.07092,0.1065,0.04701,0.02652
thr85_all,20,0.85,0.0131,0.9129,0.8842,671427.98,5082698.21,7970.34,0,0.011606,8.201539,Cambisols,0.861,155.8,3,87.6,0.9032,0.14674,0.06973,0.11132,0.04767,0.02903
thr85_all,21,0.85,0.0181,0.8651,0.8573,671334.05,5082429.74,7742.94,0,0.015538,7.74706,Cambisols,-1.008,93.9,3,85.2,0.8346,0.16285,-0.02643,0.11087,0.04357,0.04499
thr85_all,22,0.85,0.0163,0.9131,0.892,671666.35,5082447.12,7662.02,0,0.014495,8.166666,Cambisols,0.99,149.5,3,88.6,0.91,0.14864,0.0594,0.1264,0.05014,0.02667
thr85_all,23,0.85,0.1206,0.9599,0.8983,682250.97,5082014.96,7514.99,0,0.108361,8.567156,Cambisols,11.206,576.6,7,145.0,0.9169,0.07681,0.27138,0.03431,-0.01235,0.04807
thr85_all,24,0.85,0.0112,0.9186,0.8938,580820.83,5082112.5,6212.03,0,0.010055,8.023684,Luvisols,5.976,325.2,2,119.1,0.9011,0.05467,0.20898,0.06322,0.02,0.05554
thr85_all,25,0.85,0.0238,0.8809,0.8595,681867.11,5081851.97,7189.11,0,0.020413,7.822561,Luvisols,10.653,970.9,7,147.6,0.8592,0.03689,0.33804,-0.02155,-0.03972,0.04679
thr85_all,26,0.85,0.0206,0.8833,0.8718,563595.08,5081722.35,4534.12,0,0.01798,7.437206,Cambisols,0.783,178.3,2,120.7,0.8693,0.11373,0.0704,0.13114,0.01545,0.03986
thr85_all,27,0.85,0.0256,0.9215,0.8934,572177.74,5081692.38,7252.19,0,0.022894,8.191715,Cambisols,1.998,202.6,1,115.0,0.9154,0.12771,0.08708,0.13578,0.00956,0.05652
thr85_all,28,0.85,0.0288,0.9239,0.8835,682398.91,5081652.72,7278.43,0,0.025401,8.216359,Luvisols,6.791,448.2,7,144.8,0.8817,0.02961,0.28723,0.03279,-0.03355,0.0669
thr85_all,29,0.85,0.0163,0.9209,0.8898,672835.58,5081559.62,6548.39,0,0.014459,8.091826,Cambisols,0.811,190.0,3,88.5,0.8966,0.14066,0.07293,0.10944,0.04878,0.02601
thr85_all,30,0.85,0.0513,0.9133,0.8846,568392.68,5080988.11,3916.08,0,0.045334,7.556053,Cambisols,1.558,210.5,1,118.3,0.9041,0.1281,0.07781,0.13243,0.01201,0.05498
thr85_all,31,0.85,0.0844,0.9166,0.8891,673953.43,5080968.61,5894.84,0,0.075021,7.957725,Cambisols,1.178,182.4,3,88.3,0.881,0.13633,0.06707,0.11279,0.05221,0.01391
thr85_all,32,0.85,0.0238,0.8935,0.8734,563306.58,5080984.87,4112.62,0,0.020742,7.435389,Cambisols,1.082,214.8,2,122.9,0.8742,0.12192,0.06452,0.13316,0.01558,0.04033
thr85_all,33,0.85,0.0244,0.8784,0.8607,673417.63,5080888.14,5821.35,0,0.020981,7.615302,Cambisols,-0.998,81.5,3,84.3,0.8621,0.16902,-0.02217,0.12059,0.04598,0.04997
thr85_all,34,0.85,0.0194,0.8881,0.8652,570313.31,5080877.02,5245.18,0,0.016763,7.607211,Cambisols,1.179,270.9,1,115.4,0.8619,0.11893,0.07043,0.10619,0.01529,0.05235
thr85_all,35,0.85,0.015,0.8755,0.8586,673695.83,5080817.71,5741.16,0,0.012879,7.577894,Cambisols,-1.044,86.1,3,84.7,0.8587,0.17067,-0.02579,0.11994,0.04436,0.05084
thr85_all,36,0.85,0.0144,0.8964,0.8842,569722.28,5080767.93,4704.18,0,0.012711,7.58038,Cambisols,0.934,160.3,1,114.9,0.8842,0.1234,0.07027,0.12755,0.01414,0.05015
thr85_all,37,0.85,0.0694,0.9088,0.8778,673596.51,5080654.62,5580.12,0,0.060897,7.840584,Cambisols,1.025,217.5,3,88.4,0.8779,0.14537,0.05882,0.10373,0.05228,0.01899
thr85_all,38,0.85,0.0563,0.9214,0.8866,674749.17,5080617.22,5627.77,0,0.049873,7.957191,Cambisols,0.953,178.9,3,88.1,0.8864,0.14609,0.06173,0.10648,0.04854,0.02482
thr85_all,39,0.85,0.0112,0.8922,0.8801,571006.94,5080650.0,5714.85,0,0.009901,7.718348,Cambisols,0.784,166.8,1,113.2,0.8825,0.11875,0.07327,0.12492,0.01606,0.05072
thr85_all,40,0.85,0.01,0.8906,0.8832,567826.56,5080545.31,3225.02,0,0.008832,7.195014,Cambisols,0.822,188.5,1,115.0,0.8856,0.12356,0.07423,0.12739,0.015,0.04666
thr85_all,41,0.85,0.0119,0.8918,0.8801,570751.97,5080457.24,5398.61,0,0.010452,7.664314,Cambisols,0.929,150.5,1,113.4,0.8874,0.12128,0.06729,0.13782,0.01429,0.04802
thr85_all,42,0.85,0.0362,0.915,0.8841,673938.36,5080282.33,5208.43,0,0.032049,7.830695,Cambisols,0.934,178.9,3,88.5,0.8826,0.14018,0.06386,0.10829,0.0495,0.02206
thr85_all,43,0.85,0.0206,0.8743,0.8609,674331.44,5080326.89,5280.89,0,0.017756,7.494511,Cambisols,-1.147,90.7,3,84.2,0.8302,0.17162,-0.0332,0.11827,0.03696,0.03782
thr85_all,44,0.85,0.0425,0.9053,0.8766,674479.04,5080155.15,5128.76,0,0.037257,7.73374,Cambisols,1.045,230.4,3,88.3,0.8802,0.14487,0.06116,0.10321,0.05398,0.01826
thr85_all,45,0.85,0.0181,0.8755,0.862,675127.16,5080117.67,5222.65,0,0.015623,7.495038,Cambisols,-1.186,102.2,3,84.3,0.8537,0.16711,-0.04189,0.13973,0.04241,0.04756
thr85_all,46,0.85,0.0294,0.9053,0.8767,675283.78,5080102.93,5251.68,0,0.025753,7.755175,Cambisols,1.479,246.9,3,88.9,0.8839,0.14525,0.06829,0.09814,0.05442,0.01903
thr85_all,47,0.85,0.0438,0.9158,0.8843,674718.21,5079705.36,4726.42,0,0.03869,7.748549,Cambisols,1.162,197.9,3,88.7,0.8873,0.13719,0.0637,0.11458,0.05104,0.02203
thr85_all,48,0.85,0.0325,0.9213,0.892,675118.27,5079672.12,4791.5,0,0.02899,7.807607,Cambisols,0.979,145.3,3,86.8,0.9127,0.15227,0.05785,0.12329,0.04904,0.03149
thr85_all,49,0.85,0.0156,0.9263,0.8883,675410.5,5079655.5,4866.7,0,0.013879,7.864404,Cambisols,0.687,143.8,3,86.1,0.8914,0.13632,0.0501,0.11945,0.04238,0.04441
thr85_all,50,0.85,0.0138,0.8882,0.8731,572952.27,5079601.14,6756.71,0,0.012005,7.83269,Cambisols,0.887,197.2,2,112.8,0.8793,0.1126,0.07193,0.1283,0.01642,0.05135
thr85_all,51,0.85,0.0194,0.8884,0.8754,573432.66,5079627.02,7180.69,0,0.016962,7.888127,Cambisols,0.913,182.3,2,113.5,0.8783,0.11344,0.07272,0.12787,0.01646,0.04905
thr85_all,52,0.85,0.0344,0.899,0.8787,669310.68,5079549.77,6174.33,0,0.030205,7.846366,Cambisols,1.249,188.4,1,92.3,0.8891,0.11509,0.07637,0.12807,0.01876,0.05203
thr85_all,53,0.85,0.01,0.8948,0.8756,672334.38,5079540.62,4686.09,0,0.008756,7.563585,Cambisols,1.346,253.7,3,89.0,0.8533,0.13968,0.06363,0.08191,0.05273,0.01665
thr85_all,54,0.85,0.0269,0.8784,0.8603,674855.52,5079449.13,4507.17,0,0.023122,7.390675,Cambisols,-1.2,101.2,3,84.3,0.8553,0.16684,-0.04034,0.13985,0.04248,0.0477
thr85_all,55,0.85,0.02,0.8893,0.8758,574233.59,5079482.81,7597.57,0,0.017516,7.946134,Cambisols,0.941,180.3,2,113.3,0.8783,0.1134,0.07128,0.12839,0.01658,0.0499
thr85_all,56,0.85,0.0238,0.8884,0.8761,575375.0,5079500.0,6760.84,0,0.020808,7.834611,Cambisols,0.857,193.9,2,111.9,0.8845,0.11364,0.07954,0.12696,0.01664,0.04898
thr85_all,57,0.85,0.0206,0.9005,0.8862,572638.26,5079320.08,6342.52,0,0.018277,7.88377,Cambisols,1.211,201.4,2,112.7,0.8976,0.11643,0.07804,0.13352,0.01655,0.05435
thr85_all,58,0.85,0.0362,0.9156,0.891,676772.84,5079323.28,4251.43,0,0.032298,7.649687,Luvisols,7.307,504.2,1,117.6,0.8932,0.05833,0.237,0.02926,0.00539,0.06449
thr85_all,59,0.85,0.03,0.902,0.8842,575056.25,5079245.83,6817.18,0,0.026526,7.96215,Cambisols,1.19,191.4,2,111.8,0.8953,0.11689,0.07861,0.13338,0.01715,0.05055
thr85_all,60,0.85,0.0581,0.9194,0.8864,675139.38,5079039.11,4195.16,0,0.051521,7.669384,Cambisols,1.066,185.5,3,87.7,0.8935,0.14627,0.05959,0.11009,0.05131,0.02751
thr85_all,61,0.85,0.0119,0.8727,0.8619,675628.29,5079183.55,4511.3,0,0.010235,7.343351,Cambisols,-1.058,102.2,3,84.3,0.8723,0.17153,-0.03286,0.13874,0.04756,0.04859
thr85_all,62,0.85,0.045,0.8984,0.8777,669150.0,5079112.5,5909.38,0,0.039496,7.802319,Cambisols,1.421,192.4,1,91.5,0.8931,0.11651,0.08346,0.12697,0.01918,0.04825
thr85_all,63,0.85,0.0312,0.9009,0.8771,573816.0,5079069.0,7208.31,0,0.027409,8.003042,Cambisols,0.924,180.3,2,112.9,0.8793,0.11269,0.07159,0.12769,0.01657,0.05207
thr85_all,64,0.85,0.0156,0.8906,0.8791,567270.5,5079070.5,1734.28,0,0.013736,6.642783,Cambisols,0.854,161.7,1,117.8,0.8894,0.12326,0.07797,0.12644,0.0141,0.04889
thr85_all,65,0.85,0.0187,0.8943,0.8705,559755.83,5079015.0,3429.9,0,0.016321,7.280084,Cambisols,7.82,226.6,1,177.0,0.8853,0.07331,0.18366,0.13259,0.00366,-0.00669
thr85_all,66,0.85,0.0438,0.9055,0.8868,575738.21,5078944.64,6112.31,0,0.038797,7.894458,Cambisols,1.504,185.7,2,113.4,0.8994,0.11719,0.08211,0.13325,0.01558,0.05255
thr85_all,67,0.85,0.0125,0.8843,0.8632,560447.5,5078907.5,3271.63,0,0.010791,7.156915,Cambisols,7.144,177.3,1,176.6,0.8495,0.07379,0.14541,0.14212,0.00106,-0.01162
thr85_all,68,0.85,0.0256,0.8966,0.8729,574716.16,5078857.62,6831.58,0,0.022368,7.916069,Cambisols,0.982,217.0,2,113.3,0.8738,0.11811,0.06735,0.12292,0.01552,0.05119
thr85_all,69,0.85,0.0194,0.8755,0.8614,560732.66,5078773.79,3159.56,0,0.01669,7.055523,Cambisols,6.443,241.0,1,170.1,0.8628,0.07761,0.14369,0.14051,0.00203,0.00025
thr85_all,70,0.85,0.0656,0.9058,0.8837,575243.21,5078759.64,6358.24,0,0.057992,7.932991,Cambisols,1.015,188.9,2,112.4,0.8781,0.11737,0.06583,0.13042,0.01542,0.05029
thr85_all,71,0.85,0.0406,0.8799,0.8626,557859.04,5078610.19,3879.68,0,0.035041,7.270884,Luvisols,11.608,572.0,1,246.0,0.8656,0.04055,0.28559,0.03988,0.00972,-0.00884
thr85_all,72,0.85,0.0488,0.9178,0.8796,674968.91,5078617.95,3741.44,0,0.042878,7.551111,Cambisols,0.894,188.0,3,88.1,0.891,0.14597,0.06372,0.10861,0.0483,0.0257
thr85_all,73,0.85,0.0106,0.8882,0.8758,572874.26,5078647.79,6181.93,0,0.009305,7.753528,Cambisols,0.96,212.3,2,113.0,0.8768,0.11623,0.06945,0.12319,0.01612,0.05312
thr85_all,74,0.85,0.0194,0.8916,0.8712,675976.21,5078618.15,3989.78,0,0.016879,7.393183,Cambisols,7.646,655.7,3,155.5,0.8743,0.06954,0.18972,0.04014,0.04192,0.03421
thr85_all,75,0.85,0.0138,0.9003,0.8668,560330.68,5078532.95,2895.76,0,0.011919,7.176235,Cambisols,6.643,181.4,1,172.2,0.8745,0.08124,0.1459,0.14975,0.00147,-0.0026
thr85_all,76,0.85,0.01,0.897,0.8803,575809.38,5078534.38,5781.61,0,0.008803,7.770246,Cambisols,0.977,161.7,2,112.0,0.875,0.11725,0.06615,0.12708,0.01649,0.04932
thr85_all,77,0.85,0.01,0.8727,0.8609,674789.06,5078403.12,3481.51,0,0.008609,7.117275,Cambisols,-0.705,89.2,3,84.8,0.8524,0.16767,-0.021,0.1107,0.04336,0.05296
thr85_all,78,0.85,0.0988,0.9228,0.8865,673666.46,5078178.96,3103.47,0,0.087538,7.419784,Cambisols,0.934,180.6,3,88.3,0.8758,0.13964,0.0647,0.10711,0.04902,0.01657
thr85_all,79,0.85,0.0481,0.8755,0.8625,674867.69,5078171.59,3286.66,0,0.041508,7.089669,Cambisols,-0.963,95.4,3,84.2,0.8583,0.17035,-0.01811,0.11586,0.04233,0.04919
thr85_all,80,0.85,0.0125,0.8705,0.8656,558786.25,5078296.25,3085.61,0,0.01082,6.994469,Luvisols,14.959,728.5,1,238.4,0.868,0.04483,0.28858,0.03937,0.01123,-0.01472
thr85_all,81,0.85,0.1,0.9247,0.8868,561329.53,5077940.62,2502.29,0,0.088679,7.235851,Cambisols,10.946,252.2,1,175.3,0.9085,0.07676,0.21473,0.11072,0.00729,0.00024
thr85_all,82,0.85,0.0319,0.9212,0.8949,673040.44,5078188.97,3194.34,0,0.028524,7.433423,Cambisols,1.09,150.0,3,86.9,0.911,0.15248,0.05336,0.12627,0.0508,0.02939
thr85_all,83,0.85,0.0106,0.8836,0.8672,675815.44,5078168.38,3684.09,0,0.009214,7.256401,Cambisols,10.103,696.6,3,173.3,0.8686,0.07026,0.23012,0.04017,0.03879,-0.00944
thr85_all,84,0.85,0.0144,0.9121,0.8864,675340.76,5077972.28,3298.38,0,0.012743,7.389211,Cambisols,5.715,474.9,3,119.0,0.9121,0.08313,0.16304,0.0627,0.03293,0.07154
thr85_all,85,0.85,0.0312,0.8768,0.8621,673140.0,5077909.5,2899.81,0,0.02694,6.990447,Cambisols,-0.843,95.5,3,84.5,0.8537,0.16641,-0.01844,0.11274,0.04075,0.05346
thr85_all,86,0.85,0.025,0.9045,0.8866,574690.0,5077632.5,6186.76,0,0.022164,7.896892,Cambisols,1.025,182.7,1,113.4,0.8839,0.12465,0.06105,0.13231,0.01422,0.05296
thr85_all,87,0.85,0.05,0.9191,0.886,671774.06,5077669.06,3265.95,0,0.044298,7.436717,Luvisols,7.038,593.0,3,126.5,0.8887,0.04459,0.22933,0.03938,0.0335,0.04317
thr85_all,88,0.85,0.0144,0.9008,0.8734,671099.46,5077655.98,3637.16,0,0.012555,7.385647,Cambisols,2.942,255.0,3,111.2,0.868,0.10842,0.08571,0.0982,0.03382,0.0431
thr85_all,89,0.85,0.015,0.9121,0.8846,672640.62,5077629.17,2787.26,0,0.013269,7.236032,Luvisols,6.549,463.4,3,122.5,0.8904,0.04464,0.2182,0.05103,0.03032,0.04744
thr85_all,90,0.85,0.01,0.8741,0.8614,561670.31,5077545.31,2319.31,0,0.008614,6.773658,Cambisols,2.052,188.9,1,149.9,0.8739,0.12616,0.06889,0.14498,0.01052,0.02458
thr85_all,91,0.85,0.0112,0.8651,0.8577,675079.17,5077544.44,2797.62,0,0.009649,6.865911,Cambisols,2.175,661.2,3,119.9,0.8646,0.12948,0.08619,0.06167,0.03681,0.05175
thr85_all,92,0.85,0.0144,0.8762,0.8616,673457.07,5077409.24,2352.02,0,0.012386,6.802527,Cambisols,2.342,455.5,3,118.4,0.8714,0.12152,0.08447,0.06831,0.03733,0.06105
thr85_all,93,0.85,0.015,0.8962,0.8819,674346.88,5077392.71,2388.79,0,0.013228,6.97148,Cambisols,5.866,496.7,3,134.6,0.8799,0.08409,0.15463,0.0571,0.03991,0.0454
thr85_all,94,0.85,0.0244,0.8983,0.8742,585185.58,5077351.6,1108.26,0,0.021309,6.298719,Luvisols,6.345,877.8,3,120.1,0.8846,0.05581,0.20867,0.03763,0.02837,0.05537
thr85_all,95,0.85,0.0438,0.8931,0.8691,671186.07,5077265.0,3249.53,0,0.038022,7.222377,Cambisols,9.293,630.8,3,163.4,0.8886,0.07559,0.21952,0.04745,0.04457,0.00276
thr85_all,96,0.85,0.0419,0.898,0.8745,673636.38,5077179.66,2106.42,0,0.03662,6.872279,Cambisols,7.267,597.5,3,152.6,0.8574,0.06642,0.15835,0.04,0.04709,0.04682
thr85_all,97,0.85,0.0588,0.9312,0.8907,585788.83,5076855.05,742.8,0,0.052326,6.157143,Luvisols,7.012,374.0,3,121.0,0.8681,0.04031,0.22587,0.02876,0.02457,0.04984
thr85_all,98,0.85,0.0238,0.9437,0.9188,596823.68,5076937.5,11493.79,0,0.021821,8.823634,Cambisols,6.718,200.1,6,112.5,0.9254,0.0827,0.22459,0.09903,-0.06439,0.08478
thr85_all,99,0.85,0.0431,0.9108,0.8809,670309.6,5076867.57,3444.94,0,0.037987,7.418211,Cambisols,7.364,490.7,3,150.8,0.8577,0.06743,0.15711,0.0427,0.0449,0.04682
thr85_all,100,0.85,0.0231,0.9462,0.9158,585361.15,5076669.93,414.45,0,0.021177,5.704944,Luvisols,6.84,177.9,3,121.5,0.9371,0.03983,0.22688,0.09503,0.02535,0.05132
thr85_all,101,0.85,0.0156,0.8892,0.8747,569223.5,5076633.5,2016.52,0,0.013667,6.766438,Cambisols,1.02,187.5,2,125.1,0.8664,0.12031,0.05636,0.13973,0.0153,0.036
thr85_all,102,0.85,0.0119,0.8964,0.8786,669951.97,5076592.76,3524.94,0,0.010433,7.321461,Cambisols,5.849,372.4,3,115.3,0.874,0.07952,0.16037,0.04203,0.02885,0.0645
thr85_all,103,0.85,0.0138,0.8935,0.8767,666336.36,5076309.09,2916.85,0,0.012054,7.129113,Cambisols,1.208,200.4,1,94.1,0.8857,0.12085,0.07649,0.12661,0.02009,0.04289
thr85_all,104,0.85,0.0194,0.8866,0.8748,666583.47,5076093.95,3114.04,0,0.01695,7.132124,Cambisols,0.932,191.5,1,93.1,0.8756,0.11444,0.07307,0.11822,0.01987,0.05124
thr85_all,105,0.85,0.0112,0.8641,0.8572,676437.5,5076115.28,1737.07,0,0.009644,6.446544,Cambisols,1.542,445.8,3,129.8,0.8641,0.12073,0.07112,0.07499,0.05433,0.04419
thr85_all,106,0.85,0.1069,0.9313,0.8963,676955.48,5075842.03,1160.74,0,0.095789,6.572895,Cambisols,2.077,216.1,1,123.5,0.9115,0.13319,0.08515,0.13929,0.00971,0.04546
thr85_all,107,0.85,0.0688,0.9195,0.8819,669604.55,5075883.18,3441.14,0,0.060628,7.488464,Cambisols,8.723,431.0,3,150.6,0.8816,0.06988,0.18739,0.04671,0.03825,0.04069
thr85_all,108,0.85,0.0156,0.9111,0.8867,670038.5,5076047.5,3139.18,0,0.013855,7.33632,Cambisols,9.272,712.0,3,150.7,0.8955,0.07202,0.20612,0.04568,0.03679,0.03615
thr85_all,109,0.85,0.0375,0.9215,0.8872,676540.0,5075872.5,1517.15,0,0.033269,6.750392,Cambisols,1.528,239.3,1,127.3,0.8862,0.12413,0.07392,0.13659,0.00996,0.04283
thr85_all,110,0.85,0.0206,0.8626,0.855,676118.56,5075854.17,1881.77,0,0.017634,6.504182,Cambisols,2.014,648.3,3,128.7,0.8561,0.13035,0.0816,0.06088,0.04532,0.0392
thr85_all,111,0.85,0.0269,0.9032,0.8776,668379.36,5075676.45,4513.26,0,0.023586,7.600668,Cambisols,1.08,166.3,3,92.0,0.8829,0.11545,0.07239,0.11799,0.03904,0.03933
thr85_all,112,0.85,0.01,0.8867,0.874,664796.88,5075628.12,1285.6,0,0.00874,6.348429,Cambisols,1.207,201.0,2,93.3,0.8815,0.10792,0.07835,0.11886,0.02498,0.05266
thr85_all,113,0.85,0.0481,0.881,0.8612,673243.02,5075511.53,676.02,0,0.041444,5.742413,Luvisols,10.41,663.1,3,165.7,0.8553,0.02726,0.27824,0.03575,0.03167,-0.01631
thr85_all,114,0.85,0.1487,0.9225,0.8876,677756.51,5075207.25,143.58,1,0.132026,4.588595,Cambisols,2.284,216.6,1,113.0,0.92,0.12597,0.09177,0.13008,0.01157,0.06192
thr85_all,115,0.85,0.165,0.9215,0.8921,677257.39,5075001.61,577.69,0,0.147198,5.861679,Cambisols,1.91,189.3,1,115.2,0.9009,0.12774,0.07438,0.13635,0.00896,0.05472
thr85_all,116,0.85,0.0175,0.8873,0.8696,663850.89,5075348.21,410.25,0,0.015219,5.34099,Cambisols,1.068,195.6,2,92.4,0.8697,0.10689,0.06915,0.1177,0.02325,0.054
thr85_all,117,0.85,0.0163,0.8906,0.8702,602735.58,5075317.31,17410.74,0,0.014141,8.696944,Cambisols,1.845,168.7,1,101.1,0.8548,0.12434,0.07318,0.13254,0.01537,0.01068
thr85_all,118,0.85,0.01,0.8703,0.8592,665182.81,5075325.0,1689.93,0,0.008592,6.469023,Cambisols,0.997,201.2,2,91.7,0.8585,0.10644,0.06913,0.11379,0.02401,0.0464
thr85_all,119,0.85,0.0156,0.8745,0.8599,567199.5,5075125.5,523.95,0,0.013436,5.47705,Luvisols,10.41,498.0,2,170.6,0.8503,0.03943,0.27761,0.03502,0.01735,-0.01783
thr85_all,120,0.85,0.0306,0.9162,0.8693,585766.58,5075019.64,1304.26,0,0.026624,6.573054,Luvisols,6.506,278.2,1,126.5,0.8619,0.04385,0.20714,0.07231,0.00634,0.03353
thr85_all,121,0.85,0.0438,0.9111,0.876,669047.14,5074875.36,3690.8,0,0.038323,7.48377,Cambisols,10.731,685.1,3,160.8,0.8836,0.0735,0.22908,0.04568,0.0389,-0.00227
thr85_all,122,0.85,0.04,0.934,0.8974,673801.95,5074941.41,141.62,1,0.035897,4.632926,Cambisols,2.186,227.7,3,132.6,0.9293,0.12984,0.08495,0.13939,0.04125,0.03509
thr85_all,123,0.85,0.5725,0.9345,0.8855,674660.51,5073828.68,533.65,2,0.506937,5.870388,Cambisols,2.171,208.0,1,121.5,0.9198,0.13022,0.08945,0.14049,0.01019,0.05073
thr85_all,124,0.85,0.09,0.9307,0.8882,674184.03,5074486.81,159.71,2,0.079935,4.727533,Cambisols,1.859,228.9,1,124.2,0.8841,0.12619,0.06626,0.13889,0.00921,0.04482
thr85_all,125,0.85,0.0881,0.9391,0.883,668270.66,5074307.54,4436.45,0,0.077815,7.886456,Cambisols,11.504,413.1,3,154.6,0.9001,0.07406,0.20575,0.0502,0.03316,0.03821
thr85_all,126,0.85,0.03,0.8837,0.8639,567871.35,5074419.27,1153.52,0,0.025917,6.231072,Luvisols,8.148,411.0,2,158.1,0.877,0.04716,0.24324,0.03953,0.02201,0.02637
thr85_all,127,0.85,0.01,0.8758,0.8603,566840.62,5074365.62,1352.97,0,0.008603,6.314979,Cambisols,7.462,298.5,2,173.9,0.8407,0.05826,0.15367,0.10677,0.00752,0.01579
thr85_all,128,0.85,0.0131,0.8756,0.865,599902.98,5074294.64,14684.36,0,0.011353,8.400883,Cambisols,3.656,249.5,1,106.3,0.8146,0.10618,0.07389,0.10888,0.01492,0.01201
thr85_all,129,0.85,0.0362,0.8896,0.8651,664892.24,5074153.02,1984.93,0,0.031362,6.755442,Cambisols,1.071,200.0,3,91.1,0.8735,0.12239,0.06883,0.11983,0.04209,0.02161
thr85_all,130,0.85,0.0175,0.8893,0.8655,566654.46,5074213.39,1581.55,0,0.015147,6.55113,Luvisols,9.568,264.1,2,170.1,0.8496,0.02438,0.25696,0.06972,0.01225,-0.01245
thr85_all,131,0.85,0.0231,0.872,0.8606,567718.58,5074116.55,1418.83,0,0.019902,6.329401,Luvisols,9.682,492.9,2,174.6,0.8552,0.04379,0.27305,0.03477,0.01693,-0.01211
thr85_all,132,0.85,0.0125,0.9166,0.8824,563158.75,5074107.5,3196.78,0,0.01103,7.397113,Cambisols,7.804,283.3,1,168.7,0.8927,0.0733,0.18595,0.1191,0.00548,0.01015
thr85_all,133,0.85,0.0369,0.9264,0.8894,565221.82,5074065.04,2738.77,0,0.032798,7.3329,Cambisols,9.8,282.5,1,175.0,0.9147,0.07466,0.20888,0.11945,0.0076,0.00534
thr85_all,134,0.85,0.0644,0.9473,0.8916,665935.8,5073883.37,2958.28,0,0.0574,7.571677,Cambisols,4.579,249.2,3,118.0,0.8497,0.10212,0.07046,0.10387,0.02985,0.04468
thr85_all,135,0.85,0.0269,0.8699,0.8595,666269.48,5074057.27,3149.67,0,0.023099,7.007344,Cambisols,2.175,540.2,3,115.6,0.8655,0.12464,0.08539,0.06075,0.03729,0.05874
thr85_all,136,0.85,0.01,0.8849,0.8673,685696.88,5074087.5,7266.03,0,0.008673,7.868135,Gleysols,8.045,139.4,7,101.5,0.8725,-0.02686,0.30456,0.09437,-0.00994,0.01168
thr85_all,137,0.85,0.07,0.9225,0.8887,675551.12,5073969.64,942.76,0,0.062209,6.319346,Cambisols,1.922,218.6,1,112.9,0.9019,0.12407,0.07548,0.13172,0.01047,0.06145
thr85_all,138,0.85,0.0144,0.8957,0.873,565830.98,5074005.98,2285.6,0,0.01255,6.927994,Cambisols,7.163,168.3,2,157.2,0.8821,0.06585,0.15595,0.11109,0.01077,0.03976
thr85_all,139,0.85,0.035,0.9264,0.8974,564271.43,5073864.29,3659.41,0,0.03141,7.601273,Cambisols,11.015,254.9,1,173.5,0.9085,0.0769,0.21409,0.11,0.00735,0.00139
thr85_all,140,0.85,0.015,0.9083,0.8832,667745.83,5073943.75,4538.73,0,0.013248,7.648087,Cambisols,9.077,728.4,3,150.7,0.8889,0.07189,0.20327,0.04417,0.03477,0.03604
thr85_all,141,0.85,0.0156,0.8931,0.8732,659644.5,5073969.5,2537.29,0,0.013645,7.001401,Cambisols,1.085,124.4,1,93.0,0.8653,0.10785,0.06309,0.12108,0.02076,0.05384
thr85_all,142,0.85,0.0537,0.9228,0.8853,676154.36,5073825.0,323.38,0,0.047583,5.335754,Cambisols,1.814,231.5,1,111.4,0.8917,0.12071,0.07468,0.12904,0.01123,0.05734
thr85_all,143,0.85,0.0187,0.8754,0.8677,565493.33,5073847.5,2645.39,0,0.01627,6.898815,Cambisols,1.83,180.7,2,148.6,0.8655,0.1213,0.05922,0.1367,0.01904,0.0305
thr85_all,144,0.85,0.0112,0.9038,0.8818,656501.39,5073708.33,5057.11,0,0.00992,7.708429,Cambisols,1.185,146.3,3,92.5,0.8887,0.11347,0.06926,0.13357,0.0368,0.03681
thr85_all,145,0.85,0.0112,0.8956,0.8684,563540.28,5073679.17,3741.76,0,0.00977,7.368712,Cambisols,8.156,230.8,1,178.2,0.8926,0.07379,0.19644,0.12884,0.00378,-0.00896
thr85_all,146,0.85,0.0175,0.9176,0.8823,563854.46,5073633.04,4035.58,0,0.01544,7.618815,Cambisols,8.147,153.9,1,166.1,0.8964,0.07797,0.19321,0.131,0.00283,-0.00738
thr85_all,147,0.85,0.0825,0.9233,0.8905,564884.47,5073423.67,3385.46,0,0.073464,7.504274,Cambisols,12.257,173.4,1,174.8,0.9158,0.08177,0.21531,0.12316,0.00579,-0.00894
thr85_all,148,0.85,0.0231,0.9247,0.8935,562715.2,5073409.12,3248.15,0,0.020663,7.476992,Cambisols,11.022,227.2,1,174.4,0.9233,0.07909,0.21592,0.12649,0.00654,-0.00346
