source,cluster_id,threshold,centroid_x,centroid_y,area_km2,prob_max,prob_mean,dist_to_known_m,n_known_inside,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,attr_type,pc1,pc2,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,925,0.85,685157.24,5025957.24,0.0119,0.8772,0.8617,1812.12,0,Cambisols,-1.378,85.1,2,83.6,1,-3.806669212417588,0.3524119769203842,0.16437,-0.00542,0.12866,0.03715,0.04337
thr85_all,926,0.85,559049.48,5025844.79,0.03,0.8664,0.8623,8545.45,0,Cambisols,19.247,640.0,1,601.7,2,1.4690913530848193,-0.6872269184748602,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,927,0.85,560756.5,5025832.0,0.0312,0.915,0.8983,7610.14,0,Cambisols,18.135,287.0,1,495.8,0,0.40364475699802355,-1.1320478646524657,0.06906,0.22856,0.1171,0.01171,-0.01387
thr85_all,928,0.85,681344.42,5025855.96,0.0406,0.8739,0.8619,1387.02,0,Cambisols,-1.171,71.9,2,83.1,1,-3.9205400469556455,0.2130662020420934,0.16793,-0.01795,0.13138,0.03603,0.03935
thr85_all,929,0.85,691148.02,5024267.54,0.5275,0.9222,0.8758,1471.55,1,Cambisols,2.591,173.4,1,101.0,1,-1.7131403472668376,-0.4530245362560169,0.11986,0.10253,0.13271,0.01515,0.01547
thr85_all,930,0.85,682167.5,5025814.5,0.0156,0.8806,0.859,1126.86,0,Cambisols,-0.925,85.3,2,83.3,1,-3.7898295777197064,0.36893532109130783,0.16912,-0.00961,0.12267,0.03572,0.04127
thr85_all,931,0.85,569058.5,5025758.5,0.0156,0.8664,0.8624,8208.2,0,Cambisols,17.725,641.0,1,578.8,2,1.4690117319648284,-0.6881321057126305,0.06256,0.2553,0.05951,0.00885,-0.02354
thr85_all,932,0.85,561539.29,5025721.43,0.0175,0.8664,0.8622,7178.7,0,Cambisols,16.833,635.8,1,609.6,2,1.4690913530848193,-0.6872269184748602,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,933,0.85,568246.54,5025685.9,0.0294,0.8664,0.8618,7701.15,0,Cambisols,21.443,632.1,1,573.0,2,1.4690913530848193,-0.6872269184748602,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,934,0.85,639913.85,5025745.61,0.0231,0.8951,0.8753,1075.68,0,Luvisols,6.807,221.6,1,132.9,4,0.7356481055815837,0.6359561001528098,0.04722,0.21655,0.08768,0.00606,0.03181
thr85_all,935,0.85,697052.18,5025667.26,0.0394,0.9166,0.8781,624.59,0,Luvisols,6.917,604.9,3,105.4,4,0.851514811920301,0.8339146169464633,0.06527,0.24439,0.03744,0.02596,0.02154
thr85_all,936,0.85,688116.07,5025660.12,0.0131,0.8762,0.8605,1509.52,0,Cambisols,-1.203,105.2,2,82.9,1,-4.0239731488670305,0.2526534793692075,0.16372,-0.02238,0.14043,0.0358,0.04422
thr85_all,937,0.85,559517.74,5025625.0,0.0387,0.915,0.9053,8088.52,0,Cambisols,15.604,221.2,1,471.9,0,0.32288960936408573,-1.48689141086804,0.07068,0.22698,0.12812,0.01094,-0.02138
thr85_all,938,0.85,680798.61,5025661.57,0.0169,0.87,0.8584,1620.55,0,Cambisols,-0.779,100.7,2,83.5,1,-3.9236379666885766,0.15057794997499993,0.17187,-0.01731,0.13286,0.03368,0.03779
thr85_all,939,0.85,558536.46,5025546.53,0.045,0.8664,0.8621,8643.49,0,Cambisols,22.16,630.8,1,576.5,2,1.4691955838817299,-0.6885401806243823,0.06255,0.25531,0.05952,0.00885,-0.02355
thr85_all,940,0.85,561098.68,5025617.76,0.0238,0.8664,0.8618,7264.74,0,Cambisols,18.418,620.5,1,589.4,2,1.4660702377259083,-0.6907041094180132,0.06245,0.25512,0.05979,0.00885,-0.02352
thr85_all,941,0.85,560380.48,5025594.08,0.0356,0.915,0.9019,7586.22,0,Cambisols,19.844,268.2,1,501.5,0,0.41463491418204507,-1.228101665728552,0.071,0.22849,0.11675,0.01131,-0.01728
thr85_all,942,0.85,678119.82,5025502.74,0.0256,0.88,0.8632,1826.32,0,Cambisols,1.129,146.0,2,89.2,1,-2.491475237548096,-0.025218091598062552,0.12908,0.05807,0.12783,0.02729,0.02872
thr85_all,943,0.85,689352.38,5025527.38,0.0262,0.8889,0.869,591.91,0,Cambisols,0.809,153.6,1,86.2,1,-2.3706624420706977,0.40415835775409964,0.13417,0.06779,0.1218,0.02064,0.04071
thr85_all,944,0.85,690181.39,5024228.93,0.7931,0.9428,0.8817,1318.94,1,Cambisols,2.494,183.6,1,99.4,1,-1.9911840141707429,-0.1414642318164137,0.12586,0.10161,0.13425,0.01826,0.02769
thr85_all,945,0.85,687634.38,5025521.88,0.01,0.883,0.8686,1043.19,0,Cambisols,0.805,140.9,2,84.9,1,-2.5053775683024013,0.476921138175869,0.12901,0.06179,0.12251,0.02653,0.04379
thr85_all,946,0.85,559030.88,5025375.74,0.0638,0.915,0.9038,8191.39,0,Cambisols,21.405,237.0,1,479.2,0,0.3936387053776077,-1.3597172752976847,0.06937,0.22607,0.12226,0.01067,-0.0197
thr85_all,947,0.85,697699.06,5025440.0,0.05,0.9384,0.9129,97.13,1,Cambisols,6.986,679.3,7,105.8,4,0.9713101389658518,1.7243028160157343,0.09185,0.25049,0.02997,0.00054,0.04752
thr85_all,948,0.85,569310.11,5025238.56,0.0588,0.8664,0.8626,7948.26,0,Cambisols,17.908,632.5,1,661.4,2,1.4690913530848193,-0.6872269184748602,0.06254,0.25531,0.05948,0.00887,-0.02352
thr85_all,949,0.85,617320.83,5025376.79,0.0131,0.8817,0.8659,1020.18,0,Luvisols,6.121,193.5,1,157.1,0,0.5180187414530562,0.2244809616187785,0.05847,0.19078,0.0857,0.00659,0.01654
thr85_all,950,0.85,688747.18,5025428.63,0.0194,0.8847,0.8662,1201.1,0,Cambisols,0.928,147.8,1,87.4,1,-2.4652859020774094,0.07558957079757805,0.13944,0.05809,0.12758,0.01873,0.03159
thr85_all,951,0.85,699118.71,5025401.94,0.1938,0.9284,0.8889,1323.97,0,Cambisols,7.192,495.8,7,105.9,4,1.2886087591763664,1.7618809273143743,0.08149,0.2435,0.01969,-0.00236,0.04301
thr85_all,952,0.85,652600.89,5025379.46,0.0175,0.8831,0.8674,2710.98,0,Cambisols,1.533,162.4,1,103.3,1,-2.0735186439838404,-0.4416809067462924,0.13014,0.07882,0.13553,0.01515,0.01687
thr85_all,953,0.85,679577.63,5025408.55,0.0238,0.8829,0.8647,2618.47,0,Cambisols,1.213,154.5,2,89.3,1,-2.473395597366968,-0.028859416339927425,0.13256,0.06097,0.12558,0.02658,0.02784
thr85_all,954,0.85,560092.93,5025355.98,0.0144,0.915,0.8957,7538.73,0,Cambisols,12.858,295.2,1,493.4,0,0.3913694209251539,-1.069936921890167,0.06927,0.22991,0.11679,0.01196,-0.01176
thr85_all,955,0.85,687493.75,5025386.25,0.0125,0.8599,0.8542,847.95,0,Cambisols,-0.737,78.9,2,82.9,1,-3.8073182165654944,0.3252559033324678,0.16991,-0.00956,0.125,0.03505,0.04074
thr85_all,956,0.85,687260.5,5025337.5,0.0156,0.8787,0.865,652.11,0,Cambisols,1.167,133.1,2,86.0,1,-2.590362323743062,0.18197840932689058,0.12681,0.05015,0.12735,0.02854,0.03541
thr85_all,957,0.85,568946.69,5025283.82,0.0425,0.915,0.9,7759.42,0,Cambisols,18.75,269.0,1,551.5,0,0.4462843076959612,-1.274669782187555,0.07077,0.23039,0.11675,0.0112,-0.01885
thr85_all,958,0.85,560584.17,5025294.72,0.0281,0.8664,0.8624,7224.77,0,Cambisols,21.944,627.9,1,606.7,2,1.468393362169508,-0.6897467371730615,0.06241,0.25524,0.05971,0.00885,-0.02352
thr85_all,959,0.85,687252.53,5025007.32,0.1206,0.8794,0.8613,433.68,1,Cambisols,-1.187,101.6,2,82.6,1,-3.999117245530203,-0.060364984350712636,0.16841,-0.02535,0.14056,0.03443,0.03345
thr85_all,960,0.85,556691.32,5025095.83,0.045,0.9223,0.8983,9679.01,0,Cambisols,12.323,278.0,1,318.1,0,0.4075766888531478,-1.0383741869856227,0.06979,0.23234,0.11706,0.01113,-0.01054
thr85_all,961,0.85,679994.79,5025247.92,0.015,0.872,0.8614,2173.61,0,Cambisols,1.049,147.5,2,88.6,1,-2.506770479845241,-0.04489015649668574,0.1318,0.05098,0.126,0.02554,0.02691
thr85_all,962,0.85,685697.27,5024869.45,0.0944,0.8779,0.8627,719.13,0,Cambisols,1.322,140.7,2,87.5,1,-2.560679491999091,-0.021080710318292662,0.13724,0.05487,0.12345,0.02675,0.02727
thr85_all,963,0.85,700349.22,5025197.66,0.04,0.9243,0.9026,132.82,0,Luvisols,8.404,461.3,1,104.5,4,1.1077196895396348,1.1046252746434297,0.06872,0.26652,0.03804,0.016,0.03085
thr85_all,964,0.85,557100.93,5025125.56,0.0419,0.8714,0.8666,9380.49,0,Cambisols,16.785,636.2,1,376.9,2,1.4837153283615658,-0.5327856840968591,0.06306,0.25819,0.05712,0.00844,-0.01913
thr85_all,965,0.85,558066.28,5024877.33,0.215,0.925,0.904,8493.01,0,Cambisols,19.548,253.7,1,436.5,0,0.5063636330574249,-1.218701202848884,0.06816,0.22792,0.11312,0.0112,-0.01876
thr85_all,966,0.85,568008.33,5025156.25,0.0225,0.8664,0.8627,7124.81,0,Cambisols,18.999,628.6,1,553.2,2,1.468393362169508,-0.6897467371730615,0.06241,0.25524,0.05971,0.00885,-0.02352
thr85_all,967,0.85,623581.5,5025161.5,0.0156,0.8755,0.8604,292.79,0,Cambisols,1.016,174.1,2,152.2,1,-2.277388515573202,-0.13822206635762724,0.1182,0.05285,0.1347,0.02084,0.02606
thr85_all,968,0.85,559749.82,5025137.15,0.0444,0.915,0.9014,7558.17,0,Cambisols,20.001,270.4,1,460.8,0,0.4155095314933017,-1.2173019631814626,0.07127,0.22855,0.11627,0.01129,-0.0171
thr85_all,969,0.85,568392.93,5025010.36,0.095,0.915,0.9032,7213.18,0,Cambisols,23.156,238.2,1,504.4,0,0.42520988468243287,-1.405996296700504,0.06914,0.22797,0.12226,0.01056,-0.02126
thr85_all,970,0.85,680479.55,5025121.59,0.0138,0.8755,0.8636,1672.67,0,Cambisols,0.964,129.4,2,87.0,1,-2.586646639019875,0.2616341046719429,0.13183,0.05322,0.12312,0.02777,0.03664
thr85_all,971,0.85,686712.5,5025076.97,0.0238,0.8882,0.8678,293.86,0,Cambisols,0.87,145.6,2,86.4,1,-2.454661598630748,0.46793800737612157,0.12688,0.05657,0.11855,0.02677,0.04145
thr85_all,972,0.85,560185.19,5025015.19,0.0406,0.8664,0.8612,7204.95,0,Cambisols,24.156,614.6,1,565.1,2,1.5018730898462198,-0.6630316317812418,0.05989,0.25518,0.05936,0.00893,-0.0229
thr85_all,973,0.85,688587.66,5024395.65,0.1938,0.9099,0.8826,1766.07,0,Cambisols,1.817,189.7,1,96.7,1,-2.1084472691951692,0.2748850089408122,0.12092,0.07327,0.12746,0.01762,0.03767
thr85_all,974,0.85,685201.25,5024968.75,0.0125,0.8764,0.861,1220.5,0,Cambisols,-1.233,90.4,2,83.4,1,-3.6882922849309328,0.41221065735624834,0.16114,-0.01052,0.12421,0.03482,0.04278
thr85_all,975,0.85,623415.62,5025023.44,0.01,0.8636,0.8561,260.77,0,Cambisols,0.882,165.3,2,151.4,1,-2.182879949338164,-0.1438585963153271,0.11343,0.06024,0.13312,0.02301,0.02544
thr85_all,976,0.85,559212.9,5024846.5,0.0781,0.915,0.9015,7670.99,0,Cambisols,21.267,272.0,1,464.7,0,0.4155095314933017,-1.2173019631814626,0.07127,0.22855,0.11627,0.01129,-0.0171
thr85_all,977,0.85,568936.46,5024895.83,0.015,0.9141,0.9002,7446.76,0,Cambisols,11.371,240.8,1,492.3,0,0.3880185631781848,-1.4216240035903616,0.06856,0.22368,0.1238,0.0105,-0.02133
thr85_all,978,0.85,680436.5,5024841.5,0.0156,0.8719,0.8624,1665.97,0,Cambisols,-1.403,97.4,2,84.0,1,-3.718933160430018,0.30429746772876454,0.15991,-0.00536,0.13022,0.03591,0.04194
thr85_all,979,0.85,684895.83,5024621.47,0.0488,0.885,0.8671,1471.56,0,Cambisols,0.935,146.2,1,87.3,1,-2.4754950221773684,0.07488326806917257,0.14037,0.05769,0.12726,0.01866,0.03146
thr85_all,980,0.85,569644.1,5024332.63,0.0994,0.8664,0.8612,7504.69,0,Cambisols,16.793,615.1,1,543.6,2,1.4915814534235365,-0.6471837812702548,0.05997,0.25456,0.05935,0.00896,-0.02237
thr85_all,981,0.85,650156.5,5024624.5,0.0156,0.8902,0.8748,751.29,0,Cambisols,1.785,209.3,1,101.1,1,-1.933058931838848,-0.5760929398496663,0.1239,0.07494,0.13141,0.01612,0.01001
thr85_all,982,0.85,556570.22,5024569.85,0.0425,0.9223,0.8966,9459.9,0,Cambisols,18.006,309.8,1,304.1,0,0.48020991733632795,-0.780032089547463,0.06938,0.23832,0.10851,0.01232,-0.00499
thr85_all,983,0.85,558668.85,5024546.23,0.0394,0.915,0.902,7828.31,0,Cambisols,19.128,264.4,1,427.2,0,0.44358789292517437,-1.3160042045956017,0.07056,0.23065,0.11826,0.01107,-0.01964
thr85_all,984,0.85,559344.06,5024508.4,0.0381,0.8664,0.8619,7331.54,0,Cambisols,27.507,620.7,1,560.6,2,1.4660702377259083,-0.6907041094180132,0.06245,0.25512,0.05979,0.00885,-0.02352
thr85_all,985,0.85,685827.78,5024418.85,0.0788,0.8959,0.8757,571.87,0,Cambisols,2.041,196.3,2,94.7,1,-1.9609566427888727,0.614506564293098,0.11675,0.0913,0.11802,0.02109,0.04616
thr85_all,986,0.85,686513.23,5024128.34,0.1075,0.91,0.8852,501.71,0,Cambisols,1.79,182.8,1,95.9,1,-2.167032002443853,0.30282606190304573,0.12332,0.07297,0.12836,0.01761,0.03917
thr85_all,987,0.85,686911.73,5024325.13,0.0606,0.9088,0.8851,500.38,0,Cambisols,2.211,174.3,1,96.0,1,-2.051062846837676,0.4446302726631275,0.126,0.09366,0.12418,0.0179,0.04322
thr85_all,988,0.85,568516.25,5024442.5,0.0125,0.915,0.8987,6830.36,0,Cambisols,11.349,280.2,1,464.1,0,0.38294599325134915,-1.3003986396433933,0.06828,0.22561,0.12178,0.01129,-0.01786
thr85_all,989,0.85,653332.87,5024447.69,0.0169,0.8951,0.8716,1940.61,0,Cambisols,2.416,192.0,1,103.1,1,-1.944391033889814,-0.35356588564567354,0.12652,0.09722,0.13887,0.01425,0.02171
thr85_all,990,0.85,558057.35,5024246.57,0.0638,0.925,0.8987,8082.95,0,Cambisols,15.6,293.5,1,403.0,0,0.4252405572124807,-1.1641933462804852,0.06861,0.23194,0.11828,0.0117,-0.01437
thr85_all,991,0.85,568360.52,5024061.78,0.0869,0.8664,0.8616,6436.17,0,Cambisols,20.034,618.4,1,521.1,2,1.4618914662584468,-0.6985675665359841,0.06109,0.25464,0.06126,0.00894,-0.02324
thr85_all,992,0.85,569303.53,5024254.17,0.0244,0.915,0.903,7208.62,0,Cambisols,13.926,260.5,1,467.4,0,0.3983895229246425,-1.2264158087780614,0.07113,0.22835,0.11671,0.01187,-0.01716
thr85_all,993,0.85,622818.12,5024230.62,0.025,0.8735,0.8635,1138.97,0,Cambisols,1.452,191.9,2,149.7,1,-2.27096507892546,-0.1931817876110157,0.12011,0.06454,0.13822,0.02118,0.0263
thr85_all,994,0.85,641115.18,5024300.89,0.0175,0.883,0.8703,2255.96,0,Cambisols,2.344,300.3,1,121.0,1,-1.7909234773924385,0.8674278113195888,0.12137,0.085,0.10761,0.01278,0.04928
thr85_all,995,0.85,558799.26,5024131.62,0.0106,0.8664,0.8631,7448.51,0,Cambisols,12.538,653.9,1,547.7,2,1.4278259827714328,-0.7415198716716618,0.06305,0.25688,0.06205,0.00977,-0.02406
thr85_all,996,0.85,616903.41,5023922.73,0.0138,0.8759,0.8652,518.96,0,Luvisols,8.292,312.7,1,170.4,2,1.5712825360310598,-0.4315044011144273,0.03421,0.2579,0.07969,0.00801,-0.00764
thr85_all,997,0.85,568876.33,5023801.33,0.0588,0.915,0.9003,6586.16,0,Cambisols,18.044,267.8,1,433.7,0,0.450018620088702,-1.3173875533967752,0.07046,0.23067,0.11789,0.01111,-0.01985
thr85_all,998,0.85,580839.42,5023816.35,0.0325,0.8755,0.861,4419.35,0,Luvisols,13.914,753.6,1,293.8,2,1.8020314640925768,-0.10203876566695629,0.05323,0.28008,0.04177,0.01199,-0.01028
thr85_all,999,0.85,686837.3,5023656.35,0.0788,0.907,0.881,1061.7,0,Cambisols,1.509,182.4,1,97.6,1,-2.141583454295652,0.16310182449819471,0.12471,0.08183,0.1284,0.01974,0.03506
thr85_all,1000,0.85,569454.66,5023722.25,0.0737,0.915,0.901,6949.15,0,Cambisols,19.854,262.6,1,452.8,0,0.39717954184980825,-1.2287262782667223,0.07102,0.22825,0.11692,0.01186,-0.01716
thr85_all,1001,0.85,603037.5,5023864.5,0.0156,0.88,0.8635,918.69,0,Luvisols,7.765,258.3,1,174.3,2,1.5831064259853571,-0.2582948772419858,0.03234,0.24526,0.07512,0.00592,-0.00452
thr85_all,1002,0.85,575224.26,5023837.5,0.0106,0.8636,0.8615,6310.38,0,Cambisols,12.902,656.9,1,340.3,2,1.5457827719167148,-0.7197740539904246,0.06168,0.26091,0.05849,0.00877,-0.02494
thr85_all,1003,0.85,579797.92,5023714.58,0.0225,0.8983,0.866,4410.39,0,Luvisols,10.002,357.3,1,259.9,2,1.7968828454702848,-0.015369933956691307,0.0414,0.26632,0.04533,0.01259,-0.0069
thr85_all,1004,0.85,701454.17,5023729.17,0.015,0.9238,0.8874,181.46,0,Luvisols,6.681,758.3,1,110.4,4,0.6494169126185064,2.351434835584813,0.06705,0.22534,0.03726,0.01088,0.07131
thr85_all,1005,0.85,569955.62,5023496.88,0.05,0.8664,0.8613,7189.5,0,Cambisols,19.167,631.5,1,473.0,2,1.4274438058424535,-0.6262867326016254,0.06286,0.25279,0.0595,0.00899,-0.02146
thr85_all,1006,0.85,619855.0,5023721.25,0.0125,0.8639,0.855,1784.83,0,Cambisols,0.968,178.3,2,143.9,1,-2.235455254690416,-0.1684940983940508,0.12294,0.05645,0.1338,0.01803,0.02467
thr85_all,1007,0.85,575886.01,5023617.35,0.0419,0.9049,0.8752,6005.54,0,Luvisols,11.131,393.8,1,331.8,2,1.809854749838444,-0.16138680838958872,0.05077,0.26823,0.03943,0.01193,-0.01396
thr85_all,1008,0.85,580553.29,5023657.24,0.0119,0.8983,0.8817,4521.65,0,Luvisols,12.026,452.0,1,275.0,2,1.5288126165431979,0.12204972957236769,0.05044,0.27584,0.05739,0.01194,0.00397
thr85_all,1009,0.85,689758.61,5023095.92,0.1725,0.907,0.8773,1658.37,0,Cambisols,2.175,179.1,1,100.1,1,-1.9625296945958788,-0.3602069922214238,0.12872,0.09448,0.13269,0.01666,0.01914
thr85_all,1010,0.85,556935.58,5023563.46,0.0325,0.9246,0.9004,8600.32,0,Cambisols,13.241,299.4,1,292.9,0,0.38622494880164165,-0.8039498939510298,0.06966,0.23268,0.11335,0.0118,-0.00396
thr85_all,1011,0.85,577222.5,5023553.27,0.0406,0.9273,0.9009,5275.04,0,Cambisols,13.467,291.2,1,272.6,0,0.28444169363866656,-0.5901857398500989,0.07153,0.2294,0.11227,0.01218,0.00301
thr85_all,1012,0.85,578892.71,5023577.08,0.015,0.8914,0.8652,4648.18,0,Luvisols,9.83,334.0,1,259.4,2,1.5558373095850278,-0.22685957479745783,0.03875,0.26456,0.06803,0.01244,-0.00453
thr85_all,1013,0.85,581929.89,5023570.11,0.0144,0.8786,0.8626,5004.96,0,Luvisols,12.207,732.6,1,274.9,2,1.9706752479521057,-0.011037898375778054,0.04689,0.28429,0.03842,0.01114,-0.00896
thr85_all,1014,0.85,576466.6,5023445.83,0.1106,0.9273,0.8858,5776.74,0,Luvisols,12.286,294.8,1,306.3,2,1.439825764549008,-0.37807163497954094,0.0383,0.27198,0.08367,0.0119,-0.00274
thr85_all,1015,0.85,581553.12,5023478.12,0.02,0.8786,0.8691,4947.14,0,Cambisols,12.693,665.9,1,267.0,2,1.298876854056925,-0.2366971375730455,0.06593,0.25534,0.05699,0.01027,-0.00862
thr85_all,1016,0.85,689366.04,5022946.03,0.2162,0.9051,0.8793,1758.38,0,Cambisols,1.91,180.8,1,99.6,1,-2.0511797766114586,-0.30478692196913154,0.12706,0.08117,0.13324,0.01666,0.0207
thr85_all,1017,0.85,580895.33,5023394.46,0.0719,0.9049,0.8751,4843.25,0,Luvisols,13.977,413.2,1,281.2,2,1.5975906329838456,0.13014704322452492,0.04783,0.27222,0.05176,0.013,0.00163
thr85_all,1018,0.85,686533.46,5022960.32,0.1431,0.9052,0.8796,1656.41,0,Cambisols,1.83,168.9,1,99.0,1,-2.051017261635911,-0.19540985367560493,0.12556,0.07476,0.12994,0.01654,0.02269
thr85_all,1019,0.85,574545.83,5023476.79,0.0131,0.8714,0.8634,7056.0,0,Cambisols,12.79,659.2,1,355.3,2,1.451455667622545,-0.5963548696171892,0.06352,0.26027,0.0596,0.0093,-0.02002
thr85_all,1020,0.85,616670.83,5023401.39,0.0225,0.8754,0.8614,1087.85,0,Cambisols,1.021,165.3,2,141.3,1,-2.3015546898303776,-0.13441634295264318,0.12284,0.05012,0.13629,0.01716,0.02658
thr85_all,1021,0.85,582922.73,5023402.27,0.0138,0.8596,0.8547,5631.41,0,Luvisols,13.038,708.7,3,257.5,2,1.9661102568521764,-0.3298874025132739,0.04062,0.27966,0.03757,0.01805,-0.01999
thr85_all,1022,0.85,592667.82,5023393.88,0.0294,0.9173,0.8911,1357.82,0,Cambisols,2.015,177.8,3,151.8,1,-2.957142795839093,-0.272289487666149,0.12899,0.07463,0.13919,0.04733,0.02848
thr85_all,1023,0.85,701655.15,5023369.12,0.0213,0.8755,0.863,593.78,0,Luvisols,6.201,1124.1,1,109.7,4,0.7033149390079326,2.673850457222911,0.0959,0.20731,-0.01338,0.01243,0.06166
thr85_all,1024,0.85,610663.56,5023297.61,0.0294,0.8768,0.8574,1357.24,0,Luvisols,8.662,466.8,2,165.4,2,1.6670106655754238,-0.1866023825629766,0.0421,0.25897,0.04743,0.01613,-0.01165
thr85_all,1025,0.85,569633.61,5023253.61,0.0281,0.9161,0.9034,6785.97,0,Cambisols,14.488,240.1,1,408.4,0,0.4290674098656419,-1.447989698577592,0.06882,0.22826,0.12336,0.01049,-0.02225
thr85_all,1026,0.85,621993.98,5023260.65,0.0169,0.9003,0.8684,2391.21,0,Cambisols,7.602,188.2,1,177.1,0,0.03234868652026123,-1.1982051541222902,0.07401,0.17437,0.13009,0.00159,-0.01354
thr85_all,1027,0.85,655534.87,5023312.5,0.0119,0.9397,0.8962,48.19,0,Luvisols,5.34,193.7,1,106.3,4,-0.13580446624525477,0.49476090256388217,0.06694,0.18785,0.09985,0.01606,0.0338
thr85_all,1028,0.85,581645.04,5023152.18,0.0788,0.9078,0.8812,5284.89,0,Luvisols,15.4,345.2,1,258.1,2,1.8517726524271367,0.0864435059624503,0.03925,0.27534,0.04709,0.012,-0.00249
thr85_all,1029,0.85,568967.86,5023204.91,0.035,0.915,0.8962,6241.67,0,Cambisols,13.13,278.9,1,429.0,0,0.424069484996455,-1.3267353329671965,0.06853,0.23018,0.12134,0.01128,-0.01878
thr85_all,1030,0.85,572638.08,5023200.87,0.0269,0.8754,0.8657,8736.35,0,Cambisols,13.896,639.4,1,295.1,2,1.43301660767908,-0.37084310848566454,0.06366,0.25616,0.05559,0.0087,-0.0142
thr85_all,1031,0.85,611388.16,5023209.21,0.0238,0.9019,0.8732,786.83,0,Luvisols,7.691,303.1,2,155.4,4,0.8969377862729069,1.007845747287808,0.04259,0.23494,0.06377,0.01773,0.03618
thr85_all,1032,0.85,582538.59,5023150.54,0.0144,0.8624,0.855,5651.92,0,Cambisols,15.079,474.4,1,266.6,2,1.4962269571015703,-0.29201466199527065,0.05506,0.24761,0.05615,0.00781,-0.01221
thr85_all,1033,0.85,616041.07,5023186.61,0.0175,0.8754,0.8666,499.84,0,Cambisols,1.219,164.5,2,142.0,1,-2.2357012128269176,-0.12598205396445045,0.12186,0.06522,0.13829,0.01801,0.02836
thr85_all,1034,0.85,654816.67,5023071.67,0.0187,0.954,0.9219,71.25,1,Luvisols,5.914,187.7,1,104.1,4,0.10057732642874148,0.6672201011395771,0.07153,0.22182,0.09296,0.0152,0.03818
thr85_all,1035,0.85,686946.97,5022829.36,0.0825,0.9002,0.8745,1871.06,0,Cambisols,1.277,182.0,1,98.9,1,-2.1525627542538284,-0.23634668613972415,0.12713,0.07781,0.13096,0.02049,0.02247
thr85_all,1036,0.85,569875.0,5023009.62,0.0325,0.9241,0.8996,6835.11,0,Cambisols,13.948,275.9,1,393.8,0,0.42658987456662556,-1.3238275846157774,0.06854,0.23027,0.12126,0.01121,-0.01872
thr85_all,1037,0.85,694233.45,5022992.91,0.0231,0.886,0.8679,1584.3,0,Cambisols,1.779,160.9,1,104.1,1,-1.936556083961099,-0.58730539776786,0.12361,0.06947,0.13565,0.01246,0.01076
thr85_all,1038,0.85,643933.11,5023001.1,0.0356,0.88,0.8647,1588.52,0,Luvisols,7.235,386.4,2,131.5,4,0.9283493242848154,1.4987502275350268,0.05491,0.21811,0.03,0.01882,0.03868
thr85_all,1039,0.85,568720.0,5022967.5,0.0125,0.8664,0.8605,5898.79,0,Cambisols,16.471,597.2,1,516.6,2,1.4802163570167373,-0.6853436845951174,0.06041,0.25456,0.05951,0.00949,-0.02352
thr85_all,1040,0.85,582642.02,5022894.15,0.0588,0.9273,0.8813,5926.76,0,Luvisols,13.501,339.9,1,247.6,2,1.7432365379954466,0.04430311143271125,0.03972,0.27857,0.05495,0.01286,-0.00024
thr85_all,1041,0.85,693715.28,5022983.33,0.0112,0.8669,0.8591,1582.95,0,Cambisols,1.465,167.0,1,104.4,1,-1.954828207346,-0.5786122699107599,0.12684,0.07728,0.13385,0.0144,0.01103
thr85_all,1042,0.85,695014.88,5023023.21,0.0131,0.8694,0.8572,1869.37,0,Cambisols,1.278,169.2,1,106.3,1,-2.004700813993748,-0.643111733129935,0.12754,0.07709,0.13489,0.01608,0.00952
thr85_all,1043,0.85,695496.71,5023016.45,0.0119,0.8657,0.8581,2112.51,0,Cambisols,1.374,170.2,1,106.7,1,-1.8975995267110966,-0.7715378944887636,0.12753,0.07786,0.1322,0.01492,0.00377
thr85_all,1044,0.85,573371.37,5022880.65,0.0387,0.8736,0.8661,8338.69,0,Cambisols,14.143,636.6,1,314.5,2,1.4583630773241034,-0.43193782906222955,0.06352,0.25787,0.05593,0.0087,-0.01611
thr85_all,1045,0.85,638701.91,5022946.82,0.0369,0.917,0.8809,4071.75,0,Cambisols,3.635,200.0,1,133.9,1,-2.033987666561742,-0.15205180910945318,0.1161,0.06466,0.14304,0.01049,0.02813
thr85_all,1046,0.85,643434.24,5022955.98,0.0144,0.8968,0.8692,1919.88,0,Luvisols,6.748,480.1,1,122.7,4,1.092481617994979,1.7117746614443434,0.05418,0.22544,0.04194,0.00491,0.04961
thr85_all,1047,0.85,591725.0,5022950.0,0.0112,0.8926,0.877,316.33,0,Cambisols,0.883,254.0,3,150.8,1,-2.7477052110743125,0.18011965289334014,0.12423,0.05223,0.10825,0.04886,0.02966
thr85_all,1048,0.85,569242.97,5022858.98,0.04,0.915,0.8986,6235.72,0,Cambisols,12.05,271.0,1,418.1,0,0.4508672208121391,-1.3055636837563478,0.07072,0.23073,0.11737,0.01111,-0.01965
