gustoca_cesta_km_ceste_po_km2_grida,gustoca_nalazista_po_km2,pct_mocvara,mean_tri,mean_elev
0.3703527084459139,0.0,75.8231,1.7054358480560625,90.38111380934654
0.0,0.0,94.7368,0.7730505686862853,88.19990766504255
0.5606781457149397,0.021563882418879986,67.2,1.5494036609437574,93.50570730751852
0.4467358420695113,0.010002905295009402,74.5,1.2874082958074018,93.84187547712327
0.5380984267398248,0.0,67.125,1.4073017860529917,98.6279364845276
0.36419272598659064,0.020005811004037675,34.9375,1.2277246079422008,105.49317038750648
0.460327221609617,0.030008716816599876,5.6875,2.620848260877455,129.27238673768045
0.7539223790019753,0.030008717127166722,10.375,3.059025495388228,128.59384358959198
1.1237040331577894,0.020005811625167597,79.0,1.2084820909643628,91.00014366202355
0.768639110182244,0.0,64.9737,1.7234919501295343,93.30423272555308
0.22891224049290185,0.0,46.8966,0.8518988344737232,94.07365564251127
0.7866669928346921,0.0,93.9041,1.6014826991437758,91.04048047386343
1.0367735052421967,0.04001449803205511,64.4375,1.1332229468180721,90.76801999750137
0.40971050110631374,0.030010873880082087,75.75,1.1169976590412203,93.41797761721611
0.7818061228185474,0.010003624745382468,56.3125,1.0763805973430842,92.08435629153252
1.0358011079724196,0.1400507480971263,6.125,1.486273463377166,104.6223080443859
1.1111631691955137,0.06002174989671916,70.875,1.4200485419373778,93.59752851314545
0.5110299962171768,0.0,87.75,1.037391445514441,85.09051208143234
1.2396737148636234,0.04083713262348939,99.6073,1.0577872121074647,85.27421028645261
0.0,0.0,32.6316,0.9517246576459322,105.38184405041243
1.6656935183366148,0.08292757228328977,50.2554,1.2196858148539829,96.08892558260106
0.630898942752802,0.02000878559639489,94.875,1.1224822548980344,90.96013438811302
0.6254355035478357,0.020008785866171108,84.5625,1.5505487704437688,89.39505669484139
1.5422793084251956,0.05002196533990938,65.125,0.8681216452626704,89.27793004307748
0.48378524877003376,0.030013179608682137,79.125,0.9231819032125697,87.28172088403701
0.44874067056313527,0.08003514670247686,16.5625,1.1754129210767008,99.6754172744751
